2020-11-07 19:15:03,051 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/StyleEnumMapperImpl.class]
2020-11-07 19:15:03,052 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/SecuritySchemeMapperImpl.class]
2020-11-07 19:15:03,053 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/OasSecurityMapperImpl.class]
2020-11-07 19:15:03,053 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/SchemaMapperImpl.class]
2020-11-07 19:15:03,054 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/ExamplesMapperImpl.class]
2020-11-07 19:15:03,055 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/ServiceModelToOpenApiMapperImpl.class]
2020-11-07 19:15:03,056 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/OasLicenceMapper.class]
2020-11-07 19:15:03,071 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiListingReferenceScanner.class]
2020-11-07 19:15:03,072 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiDocumentationScanner.class]
2020-11-07 19:15:03,072 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiDescriptionReader.class]
2020-11-07 19:15:03,073 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiListingReader.class]
2020-11-07 19:15:03,073 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiModelSpecificationReader.class]
2020-11-07 19:15:03,074 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/CachingOperationReader.class]
2020-11-07 19:15:03,074 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/MediaTypeReader.class]
2020-11-07 19:15:03,074 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiListingScanner.class]
2020-11-07 19:15:03,075 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiModelReader.class]
2020-11-07 19:15:03,076 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiDescriptionLookup.class]
2020-11-07 19:15:03,077 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationModelsProvider.class]
2020-11-07 19:15:03,078 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationDeprecatedReader.class]
2020-11-07 19:15:03,078 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/ResponseMessagesReader.class]
2020-11-07 19:15:03,079 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterReader.class]
2020-11-07 19:15:03,080 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationTagsReader.class]
2020-11-07 19:15:03,080 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/ApiOperationReader.class]
2020-11-07 19:15:03,081 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/DefaultOperationReader.class]
2020-11-07 19:15:03,081 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterRequestConditionReader.class]
2020-11-07 19:15:03,081 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterHeadersConditionReader.class]
2020-11-07 19:15:03,082 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/ContentParameterAggregator.class]
2020-11-07 19:15:03,082 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationResponseClassReader.class]
2020-11-07 19:15:03,082 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/CachingOperationNameGenerator.class]
2020-11-07 19:15:03,084 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterMultiplesReader.class]
2020-11-07 19:15:03,085 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ModelAttributeParameterExpander.class]
2020-11-07 19:15:03,085 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterTypeReader.class]
2020-11-07 19:15:03,085 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterRequiredReader.class]
2020-11-07 19:15:03,086 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterDataTypeReader.class]
2020-11-07 19:15:03,087 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterDefaultReader.class]
2020-11-07 19:15:03,087 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterNameReader.class]
2020-11-07 19:15:03,087 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ExpandedParameterBuilder.class]
2020-11-07 19:15:03,089 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/plugins/DefaultResponseTypeReader.class]
2020-11-07 19:15:03,094 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/plugins/DocumentationPluginsBootstrapper.class]
2020-11-07 19:15:03,095 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/plugins/DocumentationPluginsManager.class]
2020-11-07 19:15:03,096 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-webmvc/3.0.0/springfox-spring-webmvc-3.0.0.jar!/springfox/documentation/spring/web/plugins/WebMvcRequestHandlerProvider.class]
2020-11-07 19:15:03,098 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/paths/QueryStringUriTemplateDecorator.class]
2020-11-07 19:15:03,099 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/paths/PathMappingDecorator.class]
2020-11-07 19:15:03,099 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/paths/PathSanitizer.class]
2020-11-07 19:15:03,100 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/paths/OperationPathDecorator.class]
2020-11-07 19:15:03,127 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/JacksonJsonViewProvider.class]
2020-11-07 19:15:03,128 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/CachingModelDependencyProvider.class]
2020-11-07 19:15:03,128 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/TypeNameExtractor.class]
2020-11-07 19:15:03,129 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/plugins/PropertyDiscriminatorBasedInheritancePlugin.class]
2020-11-07 19:15:03,131 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/plugins/XmlModelPlugin.class]
2020-11-07 19:15:03,131 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/plugins/SchemaPluginsManager.class]
2020-11-07 19:15:03,131 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/plugins/JsonIgnorePropertiesModelPlugin.class]
2020-11-07 19:15:03,134 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/CachingModelPropertiesProvider.class]
2020-11-07 19:15:03,135 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/ObjectMapperBeanPropertyNamingStrategy.class]
2020-11-07 19:15:03,136 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/bean/AccessorsProvider.class]
2020-11-07 19:15:03,137 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/field/FieldProvider.class]
2020-11-07 19:15:03,138 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/XmlPropertyPlugin.class]
2020-11-07 19:15:03,139 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/OptimizedModelPropertiesProvider.class]
2020-11-07 19:15:03,140 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/FactoryMethodProvider.class]
2020-11-07 19:15:03,140 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/property/ModelSpecificationFactory.class]
2020-11-07 19:15:03,142 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/CachingModelProvider.class]
2020-11-07 19:15:03,142 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/DefaultModelDependencyProvider.class]
2020-11-07 19:15:03,143 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/JacksonEnumTypeDeterminer.class]
2020-11-07 19:15:03,143 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/DefaultModelProvider.class]
2020-11-07 19:15:03,144 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-schema/3.0.0/springfox-schema-3.0.0.jar!/springfox/documentation/schema/DefaultModelSpecificationProvider.class]
2020-11-07 19:15:03,169 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-swagger-common/3.0.0/springfox-swagger-common-3.0.0.jar!/springfox/documentation/swagger/schema/OpenApiSchemaPropertyBuilder.class]
2020-11-07 19:15:03,170 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-swagger-common/3.0.0/springfox-swagger-common-3.0.0.jar!/springfox/documentation/swagger/schema/ApiModelPropertyPropertyBuilder.class]
2020-11-07 19:15:03,170 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [main] Identified candidate component class: URL [jar:file:/D:/Games/apache-maven-3.6.3/repo/io/springfox/springfox-swagger-common/3.0.0/springfox-swagger-common-3.0.0.jar!/springfox/documentation/swagger/schema/ApiModelTypeNameProvider.class]
